CityName,HotelName,RoomRent,StarRating,HotelAddress,HotelPincode,HotelDescription,FreeWifi,FreeBreakfast,HasSwimmingPool
Mumbai,Vivanta by Taj,12375,5,"90 Cuffe Parade, Colaba, Mumbai, Maharashtra",400005,"Luxury hotel with spa, near Gateway of India",1,0,1
Mumbai,Vivanta by Taj,10250,5,"91 Cuffe Parade, Colaba, Mumbai, Maharashtra",400006,"Luxury hotel with spa, near Gateway of India",1,0,1
Mumbai,Vivanta by Taj,9900,5,"92 Cuffe Parade, Colaba, Mumbai, Maharashtra",400007,"Luxury hotel with spa, near Gateway of India",1,0,1
Mumbai,Vivanta by Taj,10350,5,"93 Cuffe Parade, Colaba, Mumbai, Maharashtra",400008,"Luxury hotel with spa, near Gateway of India",1,0,1
Mumbai,Vivanta by Taj,12000,5,"94 Cuffe Parade, Colaba, Mumbai, Maharashtra",400009,"Luxury hotel with spa, near Gateway of India",1,0,1
Mumbai,Vivanta by Taj,11475,5,"95 Cuffe Parade, Colaba, Mumbai, Maharashtra",400010,"Luxury hotel with spa, near Gateway of India",1,0,1
Mumbai,Vivanta by Taj,11220,5,"96 Cuffe Parade, Colaba, Mumbai, Maharashtra",400011,"Luxury hotel with spa, near Gateway of India",1,0,1
Mumbai,Vivanta by Taj,9225,5,"97 Cuffe Parade, Colaba, Mumbai, Maharashtra",400012,"Luxury hotel with spa, near Gateway of India",1,0,1
Mumbai,The Gordon House Hotel,6800,4,"5 Battery, Apollo Bunder, Colaba, Mumbai, Maharashtra",400039,"Luxury hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,The Gordon House Hotel,9350,4,"6 Battery, Apollo Bunder, Colaba, Mumbai, Maharashtra",400040,"Luxury hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,The Gordon House Hotel,9999,4,"7 Battery, Apollo Bunder, Colaba, Mumbai, Maharashtra",400041,"Luxury hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,The Gordon House Hotel,9999,4,"8 Battery, Apollo Bunder, Colaba, Mumbai, Maharashtra",400042,"Luxury hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,The Gordon House Hotel,9999,4,"9 Battery, Apollo Bunder, Colaba, Mumbai, Maharashtra",400043,"Luxury hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,The Gordon House Hotel,9999,4,"10 Battery, Apollo Bunder, Colaba, Mumbai, Maharashtra",400044,"Luxury hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,The Gordon House Hotel,9999,4,"11 Battery, Apollo Bunder, Colaba, Mumbai, Maharashtra",400045,"Luxury hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,The Gordon House Hotel,9999,4,"12 Battery, Apollo Bunder, Colaba, Mumbai, Maharashtra",400046,"Luxury hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Fariyas Hotel,7014,4,"25, Off Arthur Bunder Road, Colaba, Mumbai, Maharashtra",400005,"4-star hotel with 2 restaurants, near Gateway of India",1,0,1
Mumbai,Fariyas Hotel,7014,4,"25, Off Arthur Bunder Road, Colaba, Mumbai, Maharashtra",400006,"4-star hotel with 2 restaurants, near Gateway of India",1,0,1
Mumbai,Fariyas Hotel,7014,4,"25, Off Arthur Bunder Road, Colaba, Mumbai, Maharashtra",400007,"4-star hotel with 2 restaurants, near Gateway of India",1,0,1
Mumbai,Fariyas Hotel,7839,4,"25, Off Arthur Bunder Road, Colaba, Mumbai, Maharashtra",400008,"4-star hotel with 2 restaurants, near Gateway of India",1,0,1
Mumbai,Fariyas Hotel,7839,4,"25, Off Arthur Bunder Road, Colaba, Mumbai, Maharashtra",400009,"4-star hotel with 2 restaurants, near Gateway of India",1,0,1
Mumbai,Fariyas Hotel,8495,4,"25, Off Arthur Bunder Road, Colaba, Mumbai, Maharashtra",400010,"4-star hotel with 2 restaurants, near Gateway of India",1,0,1
Mumbai,Fariyas Hotel,8495,4,"25, Off Arthur Bunder Road, Colaba, Mumbai, Maharashtra",400011,"4-star hotel with 2 restaurants, near Gateway of India",1,0,1
Mumbai,Fariyas Hotel,7014,4,"25, Off Arthur Bunder Road, Colaba, Mumbai, Maharashtra",400012,"4-star hotel with 2 restaurants, near Gateway of India",1,0,1
Mumbai,The Taj Mahal Palace Mumbai,14030,5,"Apollo Bunder, Mumbai, Maharashtra",400001,"Luxury hotel with 10 restaurants, near Gateway of India",1,0,1
Mumbai,The Taj Mahal Palace Mumbai,14000,5,"Apollo Bunder, Mumbai, Maharashtra",400002,"Luxury hotel with 10 restaurants, near Gateway of India",1,0,1
Mumbai,The Taj Mahal Palace Mumbai,20700,5,"Apollo Bunder, Mumbai, Maharashtra",400003,"Luxury hotel with 10 restaurants, near Gateway of India",1,0,1
Mumbai,The Taj Mahal Palace Mumbai,14500,5,"Apollo Bunder, Mumbai, Maharashtra",400004,"Luxury hotel with 10 restaurants, near Gateway of India",1,0,1
Mumbai,The Taj Mahal Palace Mumbai,15500,5,"Apollo Bunder, Mumbai, Maharashtra",400005,"Luxury hotel with 10 restaurants, near Gateway of India",1,0,1
Mumbai,The Taj Mahal Palace Mumbai,15500,5,"Apollo Bunder, Mumbai, Maharashtra",400006,"Luxury hotel with 10 restaurants, near Gateway of India",1,0,1
Mumbai,The Taj Mahal Palace Mumbai,12760,5,"Apollo Bunder, Mumbai, Maharashtra",400007,"Luxury hotel with 10 restaurants, near Gateway of India",1,0,1
Mumbai,The Taj Mahal Palace Mumbai,14030,5,"Apollo Bunder, Mumbai, Maharashtra",400008,"Luxury hotel with 10 restaurants, near Gateway of India",1,0,1
Mumbai,Diplomat Hotel,4441,3.5,"24-26, B.K. Boman Behram Marg, Apollo Bunder, Mumbai, Maharashtra",400001,"3.5-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Diplomat Hotel,4271,3.5,"24-26, B.K. Boman Behram Marg, Apollo Bunder, Mumbai, Maharashtra",400002,"3.5-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Diplomat Hotel,4441,3.5,"24-26, B.K. Boman Behram Marg, Apollo Bunder, Mumbai, Maharashtra",400003,"3.5-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Diplomat Hotel,4441,3.5,"24-26, B.K. Boman Behram Marg, Apollo Bunder, Mumbai, Maharashtra",400004,"3.5-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Diplomat Hotel,4696,3.5,"24-26, B.K. Boman Behram Marg, Apollo Bunder, Mumbai, Maharashtra",400005,"3.5-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Diplomat Hotel,4271,3.5,"24-26, B.K. Boman Behram Marg, Apollo Bunder, Mumbai, Maharashtra",400006,"3.5-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Diplomat Hotel,4696,3.5,"24-26, B.K. Boman Behram Marg, Apollo Bunder, Mumbai, Maharashtra",400007,"3.5-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Diplomat Hotel,4696,3.5,"24-26, B.K. Boman Behram Marg, Apollo Bunder, Mumbai, Maharashtra",400008,"3.5-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Bentleys Hotel Colaba,2200,3,"17, Oliver Road, Colaba, Mumbai, Maharashtra",400001,"17, Oliver Road, Colaba, Mumbai, Maharashtra",1,1,0
Mumbai,Bentleys Hotel Colaba,2700,3,"17, Oliver Road, Colaba, Mumbai, Maharashtra",400002,"17, Oliver Road, Colaba, Mumbai, Maharashtra",1,1,0
Mumbai,Bentleys Hotel Colaba,2700,3,"17, Oliver Road, Colaba, Mumbai, Maharashtra",400003,"17, Oliver Road, Colaba, Mumbai, Maharashtra",1,1,0
Mumbai,Bentleys Hotel Colaba,2700,3,"17, Oliver Road, Colaba, Mumbai, Maharashtra",400004,"17, Oliver Road, Colaba, Mumbai, Maharashtra",1,1,0
Mumbai,Bentleys Hotel Colaba,2200,3,"17, Oliver Road, Colaba, Mumbai, Maharashtra",400005,"17, Oliver Road, Colaba, Mumbai, Maharashtra",1,1,0
Mumbai,Bentleys Hotel Colaba,2200,3,"17, Oliver Road, Colaba, Mumbai, Maharashtra",400006,"17, Oliver Road, Colaba, Mumbai, Maharashtra",1,1,0
Mumbai,Bentleys Hotel Colaba,2700,3,"17, Oliver Road, Colaba, Mumbai, Maharashtra",400007,"17, Oliver Road, Colaba, Mumbai, Maharashtra",1,1,0
Mumbai,Bentleys Hotel Colaba,2700,3,"17, Oliver Road, Colaba, Mumbai, Maharashtra",400008,"17, Oliver Road, Colaba, Mumbai, Maharashtra",1,1,0
Mumbai,Treebo Garden,7499,3,"42 Garden Road, Colaba, Mumbai, Maharashtra",400001,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Treebo Garden,7499,3,"43 Garden Road, Colaba, Mumbai, Maharashtra",400002,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Treebo Garden,7499,3,"44 Garden Road, Colaba, Mumbai, Maharashtra",400003,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Treebo Garden,7499,3,"45 Garden Road, Colaba, Mumbai, Maharashtra",400004,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Treebo Garden,7499,3,"46 Garden Road, Colaba, Mumbai, Maharashtra",400005,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Treebo Garden,7499,3,"47 Garden Road, Colaba, Mumbai, Maharashtra",400006,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Treebo Garden,6428,3,"48 Garden Road, Colaba, Mumbai, Maharashtra",400007,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Treebo Garden,5356,3,"49 Garden Road, Colaba, Mumbai, Maharashtra",400008,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Sea Palace Hotel,5000,2.5,"26, P J Ramchandani Marg, Near Radio Club, Mumbai, Maharashtra",400001,"Hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Sea Palace Hotel,5000,2.5,"26, P J Ramchandani Marg, Near Radio Club, Mumbai, Maharashtra",400002,"Hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Sea Palace Hotel,5000,2.5,"26, P J Ramchandani Marg, Near Radio Club, Mumbai, Maharashtra",400003,"Hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Sea Palace Hotel,5000,2.5,"26, P J Ramchandani Marg, Near Radio Club, Mumbai, Maharashtra",400004,"Hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Sea Palace Hotel,6000,2.5,"26, P J Ramchandani Marg, Near Radio Club, Mumbai, Maharashtra",400005,"Hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Sea Palace Hotel,6000,2.5,"26, P J Ramchandani Marg, Near Radio Club, Mumbai, Maharashtra",400006,"Hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Sea Palace Hotel,6000,2.5,"26, P J Ramchandani Marg, Near Radio Club, Mumbai, Maharashtra",400007,"Hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Sea Palace Hotel,6000,2.5,"26, P J Ramchandani Marg, Near Radio Club, Mumbai, Maharashtra",400008,"Hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Hotel Supreme,4937,3,"4 Panday Road, Cuffe Parade, Colaba, Mumbai, Maharashtra",400005,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Supreme,4937,3,"5 Panday Road, Cuffe Parade, Colaba, Mumbai, Maharashtra",400006,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Supreme,6106,3,"6 Panday Road, Cuffe Parade, Colaba, Mumbai, Maharashtra",400007,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Supreme,6106,3,"7 Panday Road, Cuffe Parade, Colaba, Mumbai, Maharashtra",400008,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Supreme,6106,3,"8 Panday Road, Cuffe Parade, Colaba, Mumbai, Maharashtra",400009,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Supreme,4937,3,"9 Panday Road, Cuffe Parade, Colaba, Mumbai, Maharashtra",400010,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Supreme,4937,3,"10 Panday Road, Cuffe Parade, Colaba, Mumbai, Maharashtra",400011,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Supreme,4937,3,"11 Panday Road, Cuffe Parade, Colaba, Mumbai, Maharashtra",400012,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Suncity Apollo,5000,3,"Brightland Building Landsowne Road, Behind Regal Cinema, Mumbai, Maharashtra",400001,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Suncity Apollo,5000,3,"Brightland Building Landsowne Road, Behind Regal Cinema, Mumbai, Maharashtra",400002,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Suncity Apollo,5000,3,"Brightland Building Landsowne Road, Behind Regal Cinema, Mumbai, Maharashtra",400003,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Suncity Apollo,5000,3,"Brightland Building Landsowne Road, Behind Regal Cinema, Mumbai, Maharashtra",400004,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Suncity Apollo,6500,3,"Brightland Building Landsowne Road, Behind Regal Cinema, Mumbai, Maharashtra",400005,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Suncity Apollo,5000,3,"Brightland Building Landsowne Road, Behind Regal Cinema, Mumbai, Maharashtra",400006,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Suncity Apollo,5000,3,"Brightland Building Landsowne Road, Behind Regal Cinema, Mumbai, Maharashtra",400007,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Suncity Apollo,5000,3,"Brightland Building Landsowne Road, Behind Regal Cinema, Mumbai, Maharashtra",400008,"3-star hotel with restaurant, near Gateway of India",1,1,0
Mumbai,Hotel Godwin,6300,3,"41, Garden Road, Colaba, Mumbai, Maharashtra",400001,"3-star hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Hotel Godwin,5400,3,"41, Garden Road, Colaba, Mumbai, Maharashtra",400002,"3-star hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Hotel Godwin,6300,3,"41, Garden Road, Colaba, Mumbai, Maharashtra",400003,"3-star hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Hotel Godwin,5400,3,"41, Garden Road, Colaba, Mumbai, Maharashtra",400004,"3-star hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Hotel Godwin,5400,3,"41, Garden Road, Colaba, Mumbai, Maharashtra",400005,"3-star hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Hotel Godwin,5400,3,"41, Garden Road, Colaba, Mumbai, Maharashtra",400006,"3-star hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Hotel Godwin,6300,3,"41, Garden Road, Colaba, Mumbai, Maharashtra",400007,"3-star hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Hotel Godwin,5500,3,"41, Garden Road, Colaba, Mumbai, Maharashtra",400008,"3-star hotel with 2 restaurants, near Gateway of India",1,1,0
Mumbai,Fabhotel Crawford Inn,3412,3,"Plot No. 1492-1, B Wing, Sitaram Building, Mumba",400001,"3-star resort with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Fabhotel Crawford Inn,3314,3,"Plot No. 1492-1, B Wing, Sitaram Building, Mumba",400002,"3-star resort with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Fabhotel Crawford Inn,3314,3,"Plot No. 1492-1, B Wing, Sitaram Building, Mumba",400003,"3-star resort with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Fabhotel Crawford Inn,3314,3,"Plot No. 1492-1, B Wing, Sitaram Building, Mumba",400004,"3-star resort with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Fabhotel Crawford Inn,3314,3,"Plot No. 1492-1, B Wing, Sitaram Building, Mumba",400005,"3-star resort with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Fabhotel Crawford Inn,3314,3,"Plot No. 1492-1, B Wing, Sitaram Building, Mumba",400006,"3-star resort with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Fabhotel Crawford Inn,3314,3,"Plot No. 1492-1, B Wing, Sitaram Building, Mumba",400007,"3-star resort with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Fabhotel Crawford Inn,3314,3,"Plot No. 1492-1, B Wing, Sitaram Building, Mumba",400008,"3-star resort with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,HOTEL A. K. INTERNATIONAL,2439,3.5,"27/29 Adi Marzban Street, Ballard, Estate, Near Universal Cafe, Mumbai, Maharashtra",400038,"Art Deco hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,HOTEL A. K. INTERNATIONAL,2439,3.5,"27/29 Adi Marzban Street, Ballard, Estate, Near Universal Cafe, Mumbai, Maharashtra",400039,"Art Deco hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,HOTEL A. K. INTERNATIONAL,3049,3.5,"27/29 Adi Marzban Street, Ballard, Estate, Near Universal Cafe, Mumbai, Maharashtra",400040,"Art Deco hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,HOTEL A. K. INTERNATIONAL,3049,3.5,"27/29 Adi Marzban Street, Ballard, Estate, Near Universal Cafe, Mumbai, Maharashtra",400041,"Art Deco hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,HOTEL A. K. INTERNATIONAL,3049,3.5,"27/29 Adi Marzban Street, Ballard, Estate, Near Universal Cafe, Mumbai, Maharashtra",400042,"Art Deco hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,HOTEL A. K. INTERNATIONAL,2439,3.5,"27/29 Adi Marzban Street, Ballard, Estate, Near Universal Cafe, Mumbai, Maharashtra",400043,"Art Deco hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,HOTEL A. K. INTERNATIONAL,2439,3.5,"27/29 Adi Marzban Street, Ballard, Estate, Near Universal Cafe, Mumbai, Maharashtra",400044,"Art Deco hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,HOTEL A. K. INTERNATIONAL,2439,3.5,"27/29 Adi Marzban Street, Ballard, Estate, Near Universal Cafe, Mumbai, Maharashtra",400045,"Art Deco hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Hotel Landmark Annexe,4349,3.5,"34, Walchand Hirachand Marg, Ballard Estate, Fort, Mumbai, Maharashtra",400038,"3.5-star hotel with restaurant, near Chhatrapati Shivaji Terminus",1,1,0
Mumbai,Hotel Landmark Annexe,6099,3.5,"34, Walchand Hirachand Marg, Ballard Estate, Fort, Mumbai, Maharashtra",400039,"3.5-star hotel with restaurant, near Chhatrapati Shivaji Terminus",1,1,0
Mumbai,Hotel Landmark Annexe,6099,3.5,"34, Walchand Hirachand Marg, Ballard Estate, Fort, Mumbai, Maharashtra",400040,"3.5-star hotel with restaurant, near Chhatrapati Shivaji Terminus",1,1,0
Mumbai,Hotel Landmark Annexe,7749,3.5,"34, Walchand Hirachand Marg, Ballard Estate, Fort, Mumbai, Maharashtra",400041,"3.5-star hotel with restaurant, near Chhatrapati Shivaji Terminus",1,1,0
Mumbai,Hotel Landmark Annexe,5349,3.5,"34, Walchand Hirachand Marg, Ballard Estate, Fort, Mumbai, Maharashtra",400042,"3.5-star hotel with restaurant, near Chhatrapati Shivaji Terminus",1,1,0
Mumbai,Hotel Landmark Annexe,7749,3.5,"34, Walchand Hirachand Marg, Ballard Estate, Fort, Mumbai, Maharashtra",400043,"3.5-star hotel with restaurant, near Chhatrapati Shivaji Terminus",1,1,0
Mumbai,Hotel Landmark Annexe,5349,3.5,"34, Walchand Hirachand Marg, Ballard Estate, Fort, Mumbai, Maharashtra",400044,"3.5-star hotel with restaurant, near Chhatrapati Shivaji Terminus",1,1,0
Mumbai,Hotel Landmark Annexe,4349,3.5,"34, Walchand Hirachand Marg, Ballard Estate, Fort, Mumbai, Maharashtra",400045,"3.5-star hotel with restaurant, near Chhatrapati Shivaji Terminus",1,1,0
Mumbai,Hotel City Palace,2900,2.5,"121, City Terrace, Walchand Hirachand Marg, Mumbai, Maharashtra",400001,Located steps from Chhatrapati Shivaji Terminus,1,1,0
Mumbai,Hotel City Palace,2900,2.5,"121, City Terrace, Walchand Hirachand Marg, Mumbai, Maharashtra",400002,Located steps from Chhatrapati Shivaji Terminus,1,1,0
Mumbai,Hotel City Palace,2900,2.5,"121, City Terrace, Walchand Hirachand Marg, Mumbai, Maharashtra",400003,Located steps from Chhatrapati Shivaji Terminus,1,1,0
Mumbai,Hotel City Palace,2900,2.5,"121, City Terrace, Walchand Hirachand Marg, Mumbai, Maharashtra",400004,Located steps from Chhatrapati Shivaji Terminus,1,1,0
Mumbai,Hotel City Palace,2900,2.5,"121, City Terrace, Walchand Hirachand Marg, Mumbai, Maharashtra",400005,Located steps from Chhatrapati Shivaji Terminus,1,1,0
Mumbai,Hotel City Palace,4310,2.5,"121, City Terrace, Walchand Hirachand Marg, Mumbai, Maharashtra",400006,Located steps from Chhatrapati Shivaji Terminus,1,1,0
Mumbai,Hotel City Palace,6083,2.5,"121, City Terrace, Walchand Hirachand Marg, Mumbai, Maharashtra",400007,Located steps from Chhatrapati Shivaji Terminus,1,1,0
Mumbai,Hotel City Palace,4310,2.5,"121, City Terrace, Walchand Hirachand Marg, Mumbai, Maharashtra",400008,Located steps from Chhatrapati Shivaji Terminus,1,1,0
Mumbai,Hotel Manama,5300,2,"221/225 P.D'Mello Road, Opp. St. George, Hospital, Near CST Station, Mumbai",400001,"Hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Hotel Manama,5300,2,"221/225 P.D'Mello Road, Opp. St. George, Hospital, Near CST Station, Mumbai",400002,"Hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Hotel Manama,5300,2,"221/225 P.D'Mello Road, Opp. St. George, Hospital, Near CST Station, Mumbai",400003,"Hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Hotel Manama,5300,2,"221/225 P.D'Mello Road, Opp. St. George, Hospital, Near CST Station, Mumbai",400004,"Hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Hotel Manama,5300,2,"221/225 P.D'Mello Road, Opp. St. George, Hospital, Near CST Station, Mumbai",400005,"Hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Hotel Manama,5300,2,"221/225 P.D'Mello Road, Opp. St. George, Hospital, Near CST Station, Mumbai",400006,"Hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Hotel Manama,4000,2,"221/225 P.D'Mello Road, Opp. St. George, Hospital, Near CST Station, Mumbai",400007,"Hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Hotel Manama,4000,2,"221/225 P.D'Mello Road, Opp. St. George, Hospital, Near CST Station, Mumbai",400008,"Hotel with restaurant, near Chhatrapati Shivaji Terminus",1,0,0
Mumbai,Hotel Victoria,2524,2,"255 Shahid Bhagat Singh Rd,Near GPO, VT, Mumbai, Maharashtra",400001,NA,0,0,0
Mumbai,Hotel Victoria,2524,2,"256 Shahid Bhagat Singh Rd,Near GPO, VT, Mumbai, Maharashtra",400002,NA,0,0,0
Mumbai,Hotel Victoria,2524,2,"257 Shahid Bhagat Singh Rd,Near GPO, VT, Mumbai, Maharashtra",400003,NA,0,0,0
Mumbai,Hotel Victoria,2758,2,"258 Shahid Bhagat Singh Rd,Near GPO, VT, Mumbai, Maharashtra",400004,NA,0,0,0
Mumbai,Hotel Victoria,3111,2,"259 Shahid Bhagat Singh Rd,Near GPO, VT, Mumbai, Maharashtra",400005,NA,0,0,0
Mumbai,Hotel Victoria,3111,2,"260 Shahid Bhagat Singh Rd,Near GPO, VT, Mumbai, Maharashtra",400006,NA,0,0,0
Mumbai,Hotel Victoria,2524,2,"261 Shahid Bhagat Singh Rd,Near GPO, VT, Mumbai, Maharashtra",400007,NA,0,0,0
Mumbai,Hotel Victoria,2524,2,"262 Shahid Bhagat Singh Rd,Near GPO, VT, Mumbai, Maharashtra",400008,NA,0,0,0
Mumbai,Fortune Select Exotica Navi Mumbai,4458,4,"Plot 16, Sector 19 - D, Vashi, Navi Mumbai, Maharashtra",400705,"4-star hotel in Vashi with outdoor pool, restaurant",1,0,0
Mumbai,Fortune Select Exotica Navi Mumbai,4865,4,"Plot 16, Sector 19 - D, Vashi, Navi Mumbai, Maharashtra",400706,"4-star hotel in Vashi with outdoor pool, restaurant",1,0,0
Mumbai,Fortune Select Exotica Navi Mumbai,4359,4,"Plot 16, Sector 19 - D, Vashi, Navi Mumbai, Maharashtra",400707,"4-star hotel in Vashi with outdoor pool, restaurant",1,0,0
Mumbai,Fortune Select Exotica Navi Mumbai,4359,4,"Plot 16, Sector 19 - D, Vashi, Navi Mumbai, Maharashtra",400708,"4-star hotel in Vashi with outdoor pool, restaurant",1,0,0
Mumbai,Fortune Select Exotica Navi Mumbai,4359,4,"Plot 16, Sector 19 - D, Vashi, Navi Mumbai, Maharashtra",400709,"4-star hotel in Vashi with outdoor pool, restaurant",1,0,0
Mumbai,Fortune Select Exotica Navi Mumbai,4865,4,"Plot 16, Sector 19 - D, Vashi, Navi Mumbai, Maharashtra",400710,"4-star hotel in Vashi with outdoor pool, restaurant",1,0,0
Mumbai,Fortune Select Exotica Navi Mumbai,4055,4,"Plot 16, Sector 19 - D, Vashi, Navi Mumbai, Maharashtra",400711,"4-star hotel in Vashi with outdoor pool, restaurant",1,0,0
Mumbai,Fortune Select Exotica Navi Mumbai,4055,4,"Plot 16, Sector 19 - D, Vashi, Navi Mumbai, Maharashtra",400712,"4-star hotel in Vashi with outdoor pool, restaurant",1,0,0
Mumbai,OYO Rooms Vashi APMC Market,1915,3,"Plot No 32, Sector 19, Vashi, Opposite RTO, Near Ambiance Coast, Navi Mumbai, Maharashtra",400703,Vashi hotel next to shopping,1,1,0
Mumbai,OYO Rooms Vashi APMC Market,1915,3,"Plot No 32, Sector 19, Vashi, Opposite RTO, Near Ambiance Coast, Navi Mumbai, Maharashtra",400704,Vashi hotel next to shopping,1,1,0
Mumbai,OYO Rooms Vashi APMC Market,1915,3,"Plot No 32, Sector 19, Vashi, Opposite RTO, Near Ambiance Coast, Navi Mumbai, Maharashtra",400705,Vashi hotel next to shopping,1,1,0
Mumbai,OYO Rooms Vashi APMC Market,1915,3,"Plot No 32, Sector 19, Vashi, Opposite RTO, Near Ambiance Coast, Navi Mumbai, Maharashtra",400706,Vashi hotel next to shopping,1,1,0
Mumbai,OYO Rooms Vashi APMC Market,1915,3,"Plot No 32, Sector 19, Vashi, Opposite RTO, Near Ambiance Coast, Navi Mumbai, Maharashtra",400707,Vashi hotel next to shopping,1,1,0
Mumbai,OYO Rooms Vashi APMC Market,2394,3,"Plot No 32, Sector 19, Vashi, Opposite RTO, Near Ambiance Coast, Navi Mumbai, Maharashtra",400708,Vashi hotel next to shopping,1,1,0
Mumbai,OYO Rooms Vashi APMC Market,2394,3,"Plot No 32, Sector 19, Vashi, Opposite RTO, Near Ambiance Coast, Navi Mumbai, Maharashtra",400709,Vashi hotel next to shopping,1,1,0
